name_norm,latitude,longitude,country,is_city,is_main_station,is_airport
Baltchik,43.409597,28.165982,Bulgarie,VRAI,FAUX,FAUX
Balgarski Izvor,43.05622,24.244557,Bulgarie,VRAI,FAUX,FAUX
Botevgrad,42.907451,23.785485,Bulgarie,VRAI,FAUX,FAUX
Sciez,46.331879,6.374747,France,VRAI,FAUX,FAUX
Byala,43.4693,25.721902,Bulgarie,VRAI,FAUX,FAUX
Gabrovo,42.879883,25.315106,Bulgarie,VRAI,FAUX,FAUX
Dragomirovo,42.394946,22.847303,Bulgarie,VRAI,FAUX,FAUX
Dulovo,43.823039,27.14017,Bulgarie,VRAI,FAUX,FAUX
Dupnitsa,42.260404,23.103719,Bulgarie,VRAI,FAUX,FAUX
Zlatna Panega,43.092431,24.150815,Bulgarie,VRAI,FAUX,FAUX
Isperih,43.713855,26.83209,Bulgarie,VRAI,FAUX,FAUX
Ihtiman,42.435067,23.817633,Bulgarie,VRAI,FAUX,FAUX
Kavarna,43.435841,28.339233,Bulgarie,VRAI,FAUX,FAUX
Kazanlak,42.614599,25.394086,Bulgarie,VRAI,FAUX,FAUX
Kalamata,37.03,22.1095,Grèce,VRAI,FAUX,FAUX
Kalofer,42.611341,24.974868,Bulgarie,VRAI,FAUX,FAUX
Karnobat,42.6513,26.980919,Bulgarie,VRAI,FAUX,FAUX
Katuntsi,41.4444,23.433777,Bulgarie,VRAI,FAUX,FAUX
Kyllini,37.9365,21.146861,Grèce,VRAI,FAUX,FAUX
Konyavo,42.324163,22.781934,Bulgarie,VRAI,FAUX,FAUX
Corinth,37.925722,22.992583,Grèce,VRAI,FAUX,FAUX
Kresna,41.720971,23.159693999999998,Bulgarie,VRAI,FAUX,FAUX
Kubrat,43.794234,26.502048,Bulgarie,VRAI,FAUX,FAUX
Kulata,41.387521,23.363496,Bulgarie,VRAI,FAUX,FAUX
Kyustendil,42.289203,22.683591,Bulgarie,VRAI,FAUX,FAUX
Lovech,43.138137,24.706753,Bulgarie,VRAI,FAUX,FAUX
Lukovit,43.20445,24.164337,Bulgarie,VRAI,FAUX,FAUX
Gimont,43.627414,0.877381,France,VRAI,FAUX,FAUX
Nova Zagora,42.500083,26.008941,Bulgarie,VRAI,FAUX,FAUX
Obnova,43.439952,24.991813,Bulgarie,VRAI,FAUX,FAUX
Omurtag,43.108786,26.415961,Bulgarie,VRAI,FAUX,FAUX
Pavel Banya,42.633132,25.192459,Bulgarie,VRAI,FAUX,FAUX
Pernik,42.600658,23.031752,Bulgarie,VRAI,FAUX,FAUX
Petrevene,43.157369,24.148949000000002,Bulgarie,VRAI,FAUX,FAUX
Petrich,41.404311,23.204439,Bulgarie,VRAI,FAUX,FAUX
Pyrgos,37.675778,21.430444,Grèce,VRAI,FAUX,FAUX
Pravets,42.894911,23.918625,Bulgarie,VRAI,FAUX,FAUX
Radomir,42.548145,22.963899,Bulgarie,VRAI,FAUX,FAUX
Razlog,41.883013,23.467985,Bulgarie,VRAI,FAUX,FAUX
Rozino,42.712525,24.546792,Bulgarie,VRAI,FAUX,FAUX
Sveti Vlas,42.713683,27.758541,Bulgarie,VRAI,FAUX,FAUX
Svishtov,43.622459,25.339317,Bulgarie,VRAI,FAUX,FAUX
Sevlievo,43.035019,25.097419,Bulgarie,VRAI,FAUX,FAUX
Serres,41.07725,23.542306,Grèce,VRAI,FAUX,FAUX
Simitli,41.891373,23.117333,Bulgarie,VRAI,FAUX,FAUX
Sopot,42.653697,24.756533,Bulgarie,VRAI,FAUX,FAUX
Strumyani,41.63665,23.200821,Bulgarie,VRAI,FAUX,FAUX
Troyan,42.88219,24.712523,Bulgarie,VRAI,FAUX,FAUX
Tryavna,42.871778,25.496147,Bulgarie,VRAI,FAUX,FAUX
Targovishte,43.253285,26.574417,Bulgarie,VRAI,FAUX,FAUX
Tsarvendol,42.346242,22.796257,Bulgarie,VRAI,FAUX,FAUX
Shabla,43.535494,28.531122,Bulgarie,VRAI,FAUX,FAUX
Yablanitsa,43.064164,24.13892,Bulgarie,VRAI,FAUX,FAUX
Florange,49.328581,6.152648,France,VRAI,FAUX,FAUX
Kungsor,59.4277,16.0998,Suède,VRAI,FAUX,FAUX
Strangnas,59.3288,17.0188,Suède,VRAI,FAUX,FAUX
Amneville,49.242451,6.134831,France,VRAI,FAUX,FAUX
Dobrinishte,41.824528,23.563844,Bulgarie,VRAI,FAUX,FAUX
Macanet de la Selva,41.774778,2.739431,Espagne,VRAI,FAUX,FAUX
Lido di Volano,44.795139,12.262028,Italie,VRAI,FAUX,FAUX
Kinna,57.506,12.6983,Suède,VRAI,FAUX,FAUX
Mogilev,53.863841,30.35738,Bielorussie,VRAI,FAUX,FAUX
Orsha,54.509728,30.42346,Bielorussie,VRAI,FAUX,FAUX
Vitebsk,55.196358,30.18797,Bielorussie,VRAI,FAUX,FAUX
Haapsalu,58.938583,23.533175,Estonie,VRAI,FAUX,FAUX
Johvi,59.355556,27.40306,Estonie,VRAI,FAUX,FAUX
Kohtla Jarve,59.400908,27.296014,Estonie,VRAI,FAUX,FAUX
Kuressaare,58.254167,22.49389,Estonie,VRAI,FAUX,FAUX
Narva,59.369167,28.20028,Estonie,VRAI,FAUX,FAUX
Rivedoux Plage,46.162694,-1.256662,France,VRAI,FAUX,FAUX
La Flotte,46.182611,-1.314343,France,VRAI,FAUX,FAUX
Rakvere,59.346667,26.36417,Estonie,VRAI,FAUX,FAUX
Sillamae,59.390556,27.77306,Estonie,VRAI,FAUX,FAUX
Tartu,58.377778,26.73167,Estonie,VRAI,FAUX,FAUX
Valga,57.775278,26.05167,Estonie,VRAI,FAUX,FAUX
Viljandi,58.369167,25.59889,Estonie,VRAI,FAUX,FAUX
Voru,57.850999,27.002691,Estonie,VRAI,FAUX,FAUX
Helsinki,60.243827499999995,24.9504135,Finlande,VRAI,FAUX,FAUX
Kotka,60.51573,26.93566,Finlande,VRAI,FAUX,FAUX
Daugavpils,55.871269,26.52504,Lettonie,VRAI,FAUX,FAUX
Jelgava,56.65034,23.72294,Lettonie,VRAI,FAUX,FAUX
Valmiera,57.534375,25.42619,Lettonie,VRAI,FAUX,FAUX
Gvardeysk,54.64795,21.072718,Russie,VRAI,FAUX,FAUX
Kingisepp,59.369833,28.612113,Russie,VRAI,FAUX,FAUX
Pskov,57.802176,28.358287,Russie,VRAI,FAUX,FAUX
Lisse,52.2721249,4.5388395,Pays-Bas,VRAI,FAUX,FAUX
Montanyana,42.16083,0.67832,Espagne,VRAI,FAUX,FAUX
Platja d'Aro,41.8179488,3.0668559,Espagne,VRAI,FAUX,FAUX
Sant Josep de sa Talaia,38.9217535,1.2934954,Espagne,VRAI,FAUX,FAUX
Essen (Asendorf),52.77399,9.04854,Allemagne,VRAI,FAUX,FAUX
Heilbronn (Feuchtwangen),49.1675,10.3625,Allemagne,VRAI,FAUX,FAUX
Aja,43.199951,-3.52266,Espagne,VRAI,FAUX,FAUX
Batocina,44.153198,21.094379,Serbie,VRAI,FAUX,FAUX
Aleje,42.85024,-5.12623,Espagne,VRAI,FAUX,FAUX
Alhaurin de la Torre,36.6598945,-4.5598636,Espagne,VRAI,FAUX,FAUX
Antas (Almeria),37.24536,-1.9176,Espagne,VRAI,FAUX,FAUX
Aranguren (Navarre),42.7891667,-1.5361111,Espagne,VRAI,FAUX,FAUX
Armunia,42.5759565,-5.5902451,Espagne,VRAI,FAUX,FAUX
Arnes,40.91046,0.26105,Espagne,VRAI,FAUX,FAUX
Aroche,37.94213,-6.9576,Espagne,VRAI,FAUX,FAUX
Arrigorriaga,43.2097447,-2.88889119999999,Espagne,VRAI,FAUX,FAUX
Arroyo de San Servan,38.857673,-6.453585,Espagne,VRAI,FAUX,FAUX
Arroyo de la Encomienda,41.6126587,-4.7866615,Espagne,VRAI,FAUX,FAUX
Arroyo de La Miel,36.6034205,-4.5325121,Espagne,VRAI,FAUX,FAUX
Arruazu,42.9221565,-2.00008260000004,Espagne,VRAI,FAUX,FAUX
Arties,42.6988066,0.8716842,Espagne,VRAI,FAUX,FAUX
Artziniega,43.1205796,-3.1294084,Espagne,VRAI,FAUX,FAUX
Aspe,38.34511,-0.76722,Espagne,VRAI,FAUX,FAUX
Assa,42.5196435,-2.507107,Espagne,VRAI,FAUX,FAUX
Atajate,36.6401491,-5.24526719999994,Espagne,VRAI,FAUX,FAUX
Doljevac,43.2024928,21.8324475,Serbie,VRAI,FAUX,FAUX
Atarfe,37.22479,-3.68686,Espagne,VRAI,FAUX,FAUX
Avinante,42.8191799,-4.7106173,Espagne,VRAI,FAUX,FAUX
Azadinos,42.63721,-5.61661,Espagne,VRAI,FAUX,FAUX
Azanuy-Alins,41.972618,0.31129,Espagne,VRAI,FAUX,FAUX
Aznalcazar,37.305538,-6.246748,Espagne,VRAI,FAUX,FAUX
Badames,43.3550661,-3.4970276,Espagne,VRAI,FAUX,FAUX
Bakaiku,42.89244,-2.10251,Espagne,VRAI,FAUX,FAUX
Balsicas,37.81818,-0.95637,Espagne,VRAI,FAUX,FAUX
Baltarga,42.36355,1.8082,Espagne,VRAI,FAUX,FAUX
Banecidas,42.4749836,-5.0959886,Espagne,VRAI,FAUX,FAUX
Banos,42.232868,-7.00842,Espagne,VRAI,FAUX,FAUX
Banos de Montemayor,40.31671,-5.86009,Espagne,VRAI,FAUX,FAUX
Barakaldo,43.2969875,-2.9862029,Espagne,VRAI,FAUX,FAUX
Baranbio,43.0481921,-2.92040440000005,Espagne,VRAI,FAUX,FAUX
Barbate,36.1900204,-5.92247989999998,Espagne,VRAI,FAUX,FAUX
Barcena Del Bierzo,42.604038,-6.59469,Espagne,VRAI,FAUX,FAUX
Barrasa,43.10355,-3.32165,Espagne,VRAI,FAUX,FAUX
Barreda,43.36687,-4.04451,Espagne,VRAI,FAUX,FAUX
Barres,43.53703,-7.0031,Espagne,VRAI,FAUX,FAUX
Barruelo,42.9066671,-4.2859075,Espagne,VRAI,FAUX,FAUX
Barzana,43.15799,-5.97318,Espagne,VRAI,FAUX,FAUX
Batea,41.0937776,0.311915399999975,Espagne,VRAI,FAUX,FAUX
Bayo,43.338181,-6.0299,Espagne,VRAI,FAUX,FAUX
Begijar,37.9808189,-3.533489,Espagne,VRAI,FAUX,FAUX
Beire,42.45415,-1.62101,Espagne,VRAI,FAUX,FAUX
Bellaterra,41.501389,2.09111099999996,Espagne,VRAI,FAUX,FAUX
Bellavista (Huelva),37.277638,-7.000591,Espagne,VRAI,FAUX,FAUX
Bellmunt d'Urgell,41.7739942,0.9519708,Espagne,VRAI,FAUX,FAUX
Bellreguard,38.95,-0.16667,Espagne,VRAI,FAUX,FAUX
Bellver de Cerdanya,42.36667,1.78333,Espagne,VRAI,FAUX,FAUX
Belmonte (Asturias),43.2831294,-6.2176773,Espagne,VRAI,FAUX,FAUX
Belmonte (Cuenca),39.556019,-2.70533,Espagne,VRAI,FAUX,FAUX
Benadalid,36.606144,-5.26877020000006,Espagne,VRAI,FAUX,FAUX
Benahadux,36.92493,-2.45941,Espagne,VRAI,FAUX,FAUX
Benahavis,36.5204891,-5.0455575,Espagne,VRAI,FAUX,FAUX
Benarraba,36.550621,-5.27595359999998,Espagne,VRAI,FAUX,FAUX
Benavides,42.50442,-5.89442,Espagne,VRAI,FAUX,FAUX
Benissanet,41.0584559,0.63403859999994,Espagne,VRAI,FAUX,FAUX
Bera,43.28177,-1.68632,Espagne,VRAI,FAUX,FAUX
Berastegi,43.12423,-1.98019,Espagne,VRAI,FAUX,FAUX
Berberana,42.91784,-3.06063,Espagne,VRAI,FAUX,FAUX
Bercedo,42.86667,-4.1919,Espagne,VRAI,FAUX,FAUX
Bercero,41.56397,-5.0558,Espagne,VRAI,FAUX,FAUX
Berceruelo,41.58032,-5.03267,Espagne,VRAI,FAUX,FAUX
Bercianos del Real Camino,42.38732,-5.14462,Espagne,VRAI,FAUX,FAUX
Berguenda,42.7779227,-3.0478977,Espagne,VRAI,FAUX,FAUX
Berria,43.462299,-3.46832,Espagne,VRAI,FAUX,FAUX
Berrioplano,42.8543836,-1.6903569,Espagne,VRAI,FAUX,FAUX
Berriozar,42.83067,-1.66648,Espagne,VRAI,FAUX,FAUX
Betelu,43.02555,-1.98029,Espagne,VRAI,FAUX,FAUX
Betren,42.69748,0.8096,Espagne,VRAI,FAUX,FAUX
Biedes,43.3536509,-5.3592915,Espagne,VRAI,FAUX,FAUX
Bimon,42.9897222,-3.9688889,Espagne,VRAI,FAUX,FAUX
Bitem,40.860075,0.523181000000022,Espagne,VRAI,FAUX,FAUX
Bocos,42.9692537,-3.5467974,Espagne,VRAI,FAUX,FAUX
Boecillo,41.5409,-4.6994,Espagne,VRAI,FAUX,FAUX
Boldu,41.7193749,1.0066869,Espagne,VRAI,FAUX,FAUX
Bolmir,42.9896639,-4.125151,Espagne,VRAI,FAUX,FAUX
Bordes,42.7379,0.71986000000000006,Espagne,VRAI,FAUX,FAUX
Bordeta (la),41.60358,0.64041,Espagne,VRAI,FAUX,FAUX
Borlena,43.23571,-3.95279,Espagne,VRAI,FAUX,FAUX
Bossost,42.784889,0.69187,Espagne,VRAI,FAUX,FAUX
Brinas,42.60106,-2.83192,Espagne,VRAI,FAUX,FAUX
Brugos de Fenar,42.8071,-5.58659,Espagne,VRAI,FAUX,FAUX
Bustillo,42.4410687,-5.7912242,Espagne,VRAI,FAUX,FAUX
Butsenit,41.8,1,Espagne,VRAI,FAUX,FAUX
Cabanas,42.2813384,-8.6604713,Espagne,VRAI,FAUX,FAUX
Cabanas Raras,42.6189,-6.63576,Espagne,VRAI,FAUX,FAUX
Cabanes,40.1552893,0.044462500000009,Espagne,VRAI,FAUX,FAUX
Cabrianes,41.8,1.91667,Espagne,VRAI,FAUX,FAUX
Calamocos,42.57625,-6.50765,Espagne,VRAI,FAUX,FAUX
Caldevilla,43.353432,-5.23978,Espagne,VRAI,FAUX,FAUX
Camarles,40.78169,0.65509,Espagne,VRAI,FAUX,FAUX
Campohermoso,42.856251,-5.42711,Espagne,VRAI,FAUX,FAUX
Campomanes (Badajoz),38.97954,-6.19328,Espagne,VRAI,FAUX,FAUX
Camponaraya,42.57799,-6.6671,Espagne,VRAI,FAUX,FAUX
Camposagrado,42.733669,-5.7267,Espagne,VRAI,FAUX,FAUX
Camps,41.7774556,1.683825,Espagne,VRAI,FAUX,FAUX
Campuzano,43.3413889,-4.45,Espagne,VRAI,FAUX,FAUX
Canales (Avila),41.0031601,-4.90102290000004,Espagne,VRAI,FAUX,FAUX
Candanedo de Fenar,42.817222,-5.55944399999998,Espagne,VRAI,FAUX,FAUX
Caniles,37.43671,-2.72482,Espagne,VRAI,FAUX,FAUX
Cantoral,42.81282,-4.54895,Espagne,VRAI,FAUX,FAUX
Carabias (Guadalajara),41.09024,-2.71827,Espagne,VRAI,FAUX,FAUX
Carabias (Segovia),41.442866,-3.6767383,Espagne,VRAI,FAUX,FAUX
Carlet,39.23333,-0.51667,Espagne,VRAI,FAUX,FAUX
Castanares de Rioja,42.511736,-2.9319541,Espagne,VRAI,FAUX,FAUX
Chiclana,36.417961,-6.14821,Espagne,VRAI,FAUX,FAUX
Mrcajevci,43.863079,20.512751,Serbie,VRAI,FAUX,FAUX
Conquista,38.407599,-4.492915,Espagne,VRAI,FAUX,FAUX
Cristina,38.838924,-6.1000453,Espagne,VRAI,FAUX,FAUX
Cuevas de Vinayo,42.8161412,-5.7528886,Espagne,VRAI,FAUX,FAUX
Daimus,38.970261,-0.15417,Espagne,VRAI,FAUX,FAUX
El Bacarot,38.320081,-0.5566169,Espagne,VRAI,FAUX,FAUX
El Bejarin,37.3394737,-3.1798487,Espagne,VRAI,FAUX,FAUX
El Canarico,37.8832514,-1.3031751,Espagne,VRAI,FAUX,FAUX
El Carpio (Cordoba),37.9411415,-4.4963843,Espagne,VRAI,FAUX,FAUX
El Carrascalejo,39.0169114,-6.3214539,Espagne,VRAI,FAUX,FAUX
El Dueso,43.458333,-3.452778,Espagne,VRAI,FAUX,FAUX
El Molar (Tarragona),41.16321,0.70604,Espagne,VRAI,FAUX,FAUX
El Molinillo (Ciudad Real),39.4663508,-4.2139168,Espagne,VRAI,FAUX,FAUX
El Palmar de Troya,37.06078,-5.80385000000001,Espagne,VRAI,FAUX,FAUX
El Pueyo de Jaca,42.7200511,-0.2989911,Espagne,VRAI,FAUX,FAUX
El Puntal,38.01722,-1.1478973,Espagne,VRAI,FAUX,FAUX
El Tejar (Cordoba),37.238,-4.5462,Espagne,VRAI,FAUX,FAUX
Espinardo,38.009834,-1.154225,Espagne,VRAI,FAUX,FAUX
Estrada,43.3586983646385,-4.44448471069336,Espagne,VRAI,FAUX,FAUX
Exfiliana,37.267151,-3.10188,Espagne,VRAI,FAUX,FAUX
Fayon,41.2395794,0.3330735,Espagne,VRAI,FAUX,FAUX
Foronda,42.8990574,-2.7238673,Espagne,VRAI,FAUX,FAUX
Fresneda (Alava),42.87464,-3.0551,Espagne,VRAI,FAUX,FAUX
Fresneda (Cantabria),43.18111,-4.29941,Espagne,VRAI,FAUX,FAUX
Fuensanta (Albacete),39.24462,-2.06917,Espagne,VRAI,FAUX,FAUX
Fuentes (Cuenca),39.9516041,-2.0204083,Espagne,VRAI,FAUX,FAUX
Ger,42.41059,1.84536,Espagne,VRAI,FAUX,FAUX
Guasa,42.566959,-0.51218,Espagne,VRAI,FAUX,FAUX
Hondon de los Frailes,38.2740345,-0.9289267,Espagne,VRAI,FAUX,FAUX
Huete (Castile-La Mancha),39.904133,-2.7190774,Espagne,VRAI,FAUX,FAUX
Bag,47.6355213,19.4829035,Hongrie,VRAI,FAUX,FAUX
Jarana,36.498973,-6.1381188,Espagne,VRAI,FAUX,FAUX
La Espina (Asturias),43.3959224,-6.3342682,Espagne,VRAI,FAUX,FAUX
L'Aldea,40.7455735,0.6186663,Espagne,VRAI,FAUX,FAUX
L'Alfas del Pi-Platja,38.578552,-0.099664,Espagne,VRAI,FAUX,FAUX
La Mojonera,36.7531816,-2.6822356,Espagne,VRAI,FAUX,FAUX
La Rabida,37.2088351,-6.9195717,Espagne,VRAI,FAUX,FAUX
la Romana,38.3671462,-0.8973142,Espagne,VRAI,FAUX,FAUX
La Vina,37.2852778,-4.1475,Espagne,VRAI,FAUX,FAUX
Les Alqueries,39.896149,-0.11466,Espagne,VRAI,FAUX,FAUX
les Avellanes,41.9,0.76667,Espagne,VRAI,FAUX,FAUX
Linares (Cantabria),43.253819,-4.58491,Espagne,VRAI,FAUX,FAUX
Loma de Montija,43.0488008,-3.4863314,Espagne,VRAI,FAUX,FAUX
Los Martinez,37.8191052,-1.0795689,Espagne,VRAI,FAUX,FAUX
Maono,43.4161388,-3.911045,Espagne,VRAI,FAUX,FAUX
Melide,42.9139507,-8.0146915,Espagne,VRAI,FAUX,FAUX
Miranda,43.5406972,-5.945557,Espagne,VRAI,FAUX,FAUX
Molino Nuevo,40.585232,-4.28207,Espagne,VRAI,FAUX,FAUX
Monreal,42.70604,-1.523025,Espagne,VRAI,FAUX,FAUX
Porec (Kutjevo),45.367298,17.92795,Croatie,VRAI,FAUX,FAUX
Moreda (Aller),43.16761,-5.73785,Espagne,VRAI,FAUX,FAUX
Nalda,42.334669,-2.487095,Espagne,VRAI,FAUX,FAUX
Novales,42.03201,-0.287,Espagne,VRAI,FAUX,FAUX
Ocana (Almeria),37.131008,-2.72627,Espagne,VRAI,FAUX,FAUX
Oliva,38.922218,-0.120375,Espagne,VRAI,FAUX,FAUX
Olmedo,41.290647,-4.680728,Espagne,VRAI,FAUX,FAUX
Ontinar del Salz,41.935539,-0.75708,Espagne,VRAI,FAUX,FAUX
Santana (Figueira da Foz),40.1992155,-8.7205877,Portugal,VRAI,FAUX,FAUX
Pedrosa (Asturias),43.413551,-5.53232,Espagne,VRAI,FAUX,FAUX
Pollos,41.444149,-5.12608,Espagne,VRAI,FAUX,FAUX
Pueblonuevo del Guadiana,38.9220972,-6.7562417,Espagne,VRAI,FAUX,FAUX
Puente Mayorga,36.1811812,-5.3857755,Espagne,VRAI,FAUX,FAUX
A Pontenova,43.34948,-7.19458,Espagne,VRAI,FAUX,FAUX
Retamar,36.8521383,-2.3064955,Espagne,VRAI,FAUX,FAUX
Riego,43.3963283,-4.6733324,Espagne,VRAI,FAUX,FAUX
Riego de la Vega,42.3862089,-5.9871939,Espagne,VRAI,FAUX,FAUX
Riofrio (Granada),37.1528783,-4.2067488,Espagne,VRAI,FAUX,FAUX
Roda de Bera,41.1870487,1.4604155,Espagne,VRAI,FAUX,FAUX
Salinas (Granada),37.1377778,-4.2983333,Espagne,VRAI,FAUX,FAUX
Sallent,41.8233483,1.8930154,Espagne,VRAI,FAUX,FAUX
San Esteban de Litera,41.890341,0.34119,Espagne,VRAI,FAUX,FAUX
San Juan de la Encinilla,40.829868,-4.83911,Espagne,VRAI,FAUX,FAUX
San Martin,43.2466371,-6.0040815,Espagne,VRAI,FAUX,FAUX
San Pablo de los Montes,39.5416294,-4.3321114,Espagne,VRAI,FAUX,FAUX
San Roman,43.3040469,-3.9134888,Espagne,VRAI,FAUX,FAUX
Santa Ana (Caceres),39.30823,-5.99027,Espagne,VRAI,FAUX,FAUX
Santa Barbara,40.71443,0.4926,Espagne,VRAI,FAUX,FAUX
Santa Cruz de Bezana,43.4437,-3.90324,Espagne,VRAI,FAUX,FAUX
Santa Olalla,40.02348,-4.43025,Espagne,VRAI,FAUX,FAUX
Sant Jordi,40.5095107,0.3321829,Espagne,VRAI,FAUX,FAUX
Sant Pere Pescador,42.153054,3.1122941,Espagne,VRAI,FAUX,FAUX
Santullano (Asturias),43.332141,-6.4560043,Espagne,VRAI,FAUX,FAUX
Siones,43.3198134,-5.9574857,Espagne,VRAI,FAUX,FAUX
Soto Llanera,43.4369859698129,-5.77420294870944,Espagne,VRAI,FAUX,FAUX
Torralba de Oropesa,39.94935,-5.12953,Espagne,VRAI,FAUX,FAUX
Torrenueva,38.63998,-3.36278,Espagne,VRAI,FAUX,FAUX
Urretxu,43.0905334,-2.317289,Espagne,VRAI,FAUX,FAUX
Ventosa del Rio Almar,40.9275815,-5.348818,Espagne,VRAI,FAUX,FAUX
Villahermosa (Ciudad Real),38.75,-2.87152,Espagne,VRAI,FAUX,FAUX
Villamayor (Salamanca),41.0016627,-5.6937933,Espagne,VRAI,FAUX,FAUX
Villar de Plasencia,40.1375052,-6.02888099999996,Espagne,VRAI,FAUX,FAUX
Villavieja,39.859638,-0.18004,Espagne,VRAI,FAUX,FAUX
Yesero,42.63946,-0.23131,Espagne,VRAI,FAUX,FAUX
Zambra,37.3853343,-4.3870307,Espagne,VRAI,FAUX,FAUX
Andoins,43.304971,-0.228848999999968,France,VRAI,FAUX,FAUX
Louvigny,48.9477671,6.1697874,France,VRAI,FAUX,FAUX
Morsbach,49.1680987,6.8680002,France,VRAI,FAUX,FAUX
Reignier-Esery,46.1373903,6.2699553,France,VRAI,FAUX,FAUX
Rosbruck,49.1563837,6.8507328,France,VRAI,FAUX,FAUX
Saint-Cyr-l'Ecole,48.806421,2.0657,France,VRAI,FAUX,FAUX
Sigean,43.02891,2.979255,France,VRAI,FAUX,FAUX
Talange,49.236289,6.1682789,France,VRAI,FAUX,FAUX
Villy-le-Pelloux,45.9929653,6.1287466,France,VRAI,FAUX,FAUX
Barbero,45.6670192,8.1758202,Italie,VRAI,FAUX,FAUX
Basella,45.6142713,9.7307448,Italie,VRAI,FAUX,FAUX
Favara,37.316399,13.6598,Italie,VRAI,FAUX,FAUX
Ferrara (Jolanda di Savoia),44.9032411,12.0048752,Italie,VRAI,FAUX,FAUX
Margherita di Savoia,41.3736184,16.1502647,Italie,VRAI,FAUX,FAUX
Nave,45.5859779,10.2886207,Italie,VRAI,FAUX,FAUX
Rosa Marina,40.79466,17.54904,Italie,VRAI,FAUX,FAUX
Settimo,39.3910949,16.2389759,Italie,VRAI,FAUX,FAUX
Trinitapoli,41.3528538,16.0967251,Italie,VRAI,FAUX,FAUX
Villaggio Boncore,40.2957007,17.8588421,Italie,VRAI,FAUX,FAUX
Chelmno,53.34842,18.4249899,Pologne,VRAI,FAUX,FAUX
Swiebodzin (Dabrowa),50.2573,20.90132,Pologne,VRAI,FAUX,FAUX
Zgorzelec (Rychtal),51.14915,17.88188,Pologne,VRAI,FAUX,FAUX
Belmonte,40.3598503,-7.3481786,Portugal,VRAI,FAUX,FAUX
Duas Igrejas (Paredes),41.2404041,-8.37602140000001,Portugal,VRAI,FAUX,FAUX
Viso del Marques,38.5215968,-3.562291,Espagne,VRAI,FAUX,FAUX
Ciboure,43.383354,-1.690519,France,VRAI,FAUX,FAUX
Bircza,49.6923166,22.4858847,Pologne,VRAI,FAUX,FAUX
Borlange,60.484304,15.433969,Suède,VRAI,FAUX,FAUX
Castiglione della Pescaia,42.7638947,10.8750204,Italie,VRAI,FAUX,FAUX
Chlapowo,54.80342,18.37338,Pologne,VRAI,FAUX,FAUX
Cisna,49.2112335,22.3285103,Pologne,VRAI,FAUX,FAUX
Contrada Foresta,39.099019,16.8025787,Italie,VRAI,FAUX,FAUX
Czaplinek,53.55802,16.233519,Pologne,VRAI,FAUX,FAUX
Czarna Gorna,49.3241114,22.668617,Pologne,VRAI,FAUX,FAUX
Czorsztyn,49.4374074,20.3270231,Pologne,VRAI,FAUX,FAUX
Djuras,60.5607539,15.1318034,Suède,VRAI,FAUX,FAUX
Goldap,54.3069111,22.3034477,Pologne,VRAI,FAUX,FAUX
Grindsted,55.7583217,8.9249494,Danemark,VRAI,FAUX,FAUX
Hedemora,60.2775453,15.985892,Suède,VRAI,FAUX,FAUX
Hofors,60.54595,16.2841,Suède,VRAI,FAUX,FAUX
Hovmantorp,56.7845122,15.1448475,Suède,VRAI,FAUX,FAUX
Horby,55.8396104,13.7238934,Suède,VRAI,FAUX,FAUX
Insjon,60.6765665,15.0854559,Suède,VRAI,FAUX,FAUX
Jastrzebia Gora,54.83117,18.31288,Pologne,VRAI,FAUX,FAUX
Karwia,54.83083,18.20996,Pologne,VRAI,FAUX,FAUX
Kluszkowce,49.4540988,20.3099192,Pologne,VRAI,FAUX,FAUX
Kosta,56.8440678,15.3960304,Suède,VRAI,FAUX,FAUX
Kroscienko,49.4368364,20.4329165,Pologne,VRAI,FAUX,FAUX
Kroscienko nad Dunajcem,49.4368364,20.4329165,Pologne,VRAI,FAUX,FAUX
Kubova Hut,48.9832325,13.7718236,République Tchèque,VRAI,FAUX,FAUX
Kungsgarden,60.6074379,16.60293,Suède,VRAI,FAUX,FAUX
Lekenik,45.5853414,16.2100771,Croatie,VRAI,FAUX,FAUX
Leksand,60.7303082,14.9998922,Suède,VRAI,FAUX,FAUX
Les Herbiers (Puy du Fou),46.86919,-1.013388,France,VRAI,FAUX,FAUX
Lessebo,56.7512642,15.2700008,Suède,VRAI,FAUX,FAUX
Lidkoping,58.5035047,13.1570768,Suède,VRAI,FAUX,FAUX
Loket u Cechtic,49.655492,15.1168952,République Tchèque,VRAI,FAUX,FAUX
Longobucco,39.4493069,16.6102671,Italie,VRAI,FAUX,FAUX
Lutowiska,49.2513639,22.6952648,Pologne,VRAI,FAUX,FAUX
Laggesta (Mariefred),58.916667,14.883333,Suède,VRAI,FAUX,FAUX
Nidzica,53.360814,20.4274873,Pologne,VRAI,FAUX,FAUX
Nova Bana,48.4216874,18.6421894,Slovaquie,VRAI,FAUX,FAUX
Nybro,56.745012,15.907874,Suède,VRAI,FAUX,FAUX
Olecko,54.0337279,22.5069432,Pologne,VRAI,FAUX,FAUX
Orrefors,56.8382325,15.7420198,Suède,VRAI,FAUX,FAUX
Rozewie,54.81974,18.3471,Pologne,VRAI,FAUX,FAUX
Rattvik,60.889025,15.1233731,Suède,VRAI,FAUX,FAUX
Sandviken,60.621607,16.7759179,Suède,VRAI,FAUX,FAUX
